Categoria,Indicatore,Territorio,Periodo,Valore,Unita,Fonte,Aggiornato
Appalti,Appalti lavori (numero),Piemonte e Valle d'Aosta,2025-11,1199,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Piemonte e Valle d'Aosta,2025-12,2299,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-01,100,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-02,224,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-03,238,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-04,319,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-05,451,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-06,334,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-07,369,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-08,251,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-09,506,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-10,448,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-11,416,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2024-12,623,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-01,231,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-02,257,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-03,273,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-04,316,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-05,475,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-06,452,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-07,517,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-08,286,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-09,408,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-10,457,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-11,402,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Torino,2025-12,727,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-01,24,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-02,54,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-03,33,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-04,73,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-05,97,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-06,58,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-07,65,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-08,41,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-09,104,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-10,87,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-11,60,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2024-12,130,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-01,37,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-02,62,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-03,51,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-04,71,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-05,87,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-06,90,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-07,64,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-08,46,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-09,64,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-10,88,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-11,76,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Verbania,2025-12,131,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-01,17,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-02,20,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-03,45,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-04,54,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-05,97,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-06,44,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-07,78,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-08,31,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-09,111,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-10,81,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-11,74,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2024-12,108,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-01,42,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-02,36,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-03,39,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-04,44,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-05,83,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-06,63,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-07,69,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-08,38,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-09,65,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-10,64,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-11,62,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti lavori (numero),Vercelli,2025-12,122,gare,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-01,15857,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-02,730894,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-03,182185,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-04,39409,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-05,582732,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-06,13276542,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-07,13448599,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-08,14635859,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-09,13022184,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-10,14693026,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-11,4956720,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2024-12,1850101,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-01,1266154,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-02,1329098,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-03,1069922,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-04,4659016,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-05,1373800,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-06,1852942,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-07,1487107,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-08,530938,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-09,906682,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-10,1959999,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-11,1884576,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Alessandria,2025-12,2535531,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-01,20000,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-02,1261745,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-03,703824,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-04,1140696,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-05,23103,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-06,3849740,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-07,7005257,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-08,2416201,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-09,8929967,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-10,23302366,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-11,2932834,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2024-12,5956523,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-01,2297299,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-02,1439882,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-03,3129526,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-04,3533949,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-05,3829513,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-06,5176190,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-07,5468785,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-08,2705251,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-09,2968929,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-10,5688892,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-11,4985151,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Aosta,2025-12,15039528,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-01,37457,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-02,146692,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-03,40193,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-04,295405,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-05,43170,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-06,295320,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-07,707210,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-08,505724,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-09,1285902,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-10,2041470,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-11,345525,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2024-12,424382,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-01,456040,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-02,578209,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-03,547897,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-04,661646,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-05,1192294,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-06,790502,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-07,652111,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-08,509784,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-09,355489,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-10,284015,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-11,387678,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Asti,2025-12,865668,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-02,78081,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-03,28517,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-04,210000,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-05,14900,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-06,45022,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-07,2102171,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-08,175576,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-09,8361383,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-10,713653,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-11,8898282,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2024-12,35366309,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-01,140308,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-02,148581,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-03,358566,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-04,673222,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-05,1226816,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-06,288189,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-07,267403,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-08,325727,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-09,229895,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-10,660600,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-11,285625,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Biella,2025-12,2908588,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-01,177177,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-02,636798,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-03,7435431,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-04,2219319,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-05,11022213,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-06,1688473,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-07,3538368,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-08,3548178,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-09,12537231,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-10,6728471,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-11,1936504,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2024-12,3188724,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-01,1974928,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-02,5021659,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-03,2305465,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-04,2929142,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-05,1944957,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-06,2618242,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-07,3002204,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-08,1337078,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-09,1433728,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-10,2250610,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-11,2269976,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Cuneo,2025-12,5504585,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-01,271783,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-02,132856,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-03,366892,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-04,167829,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-05,41075,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-06,312699,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-07,580293,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-08,987880,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-09,621360,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-10,1339544,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-11,1116078,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2024-12,5046286,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-01,525835,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-02,1519603,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-03,2090923,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-04,2039381,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-05,893207,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-06,10364876,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-07,19278228,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-08,469907,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-09,905988,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-10,3528971,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-11,1547213,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Novara,2025-12,1684533,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-01,2005024,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-02,6128431,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-03,18752565,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-04,7367464,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-05,28814856,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-06,58743501,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-07,38667479,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-08,41531059,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-09,57770971,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-10,124309067,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-11,38091900,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2024-12,63728155,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
Appalti,Appalti progettazione (importo),Piemonte,2025-01,30489917,EUR,"ANAC (BDNCP, dataset CIG)",29/06/2026
